timestamp_utc,arm,generator,concurrency,duration_s,ok,errors,rps,error_rate_pct,p50_ms,p99_ms,max_ms,meets_slo,nginx_version,yarp_version,http_versions,max_cached_connections,method,response_bytes,request_bytes,delay_ms,loss_percent,keepalive,proxy_rss_peak_bytes,proxy_cpu_avg_pct
2026-08-27T15:30:16.1417184Z,yarp-reverse-http1-tls-to-https,dotnet-httpclient,64,8.004,136085,0,17002.8,0.0000,3.57,7.08,72.20,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:136085,,GET,56,0,0,0.00,1,139649024,49.58
2026-08-27T15:30:26.5994947Z,twp-reverse-http1-to-h2c,dotnet-httpclient,8,8.001,124941,0,15614.8,0.0000,0.46,1.55,21.38,1,nginx version: nginx/1.31.4,,1.1:124941,,GET,56,0,0,0.00,1,90648576,51.32
2026-08-27T15:30:36.6176922Z,twp-reverse-http1-to-h2c,dotnet-httpclient,16,8.002,156947,0,19612.8,0.0000,0.75,2.15,24.74,1,nginx version: nginx/1.31.4,,1.1:156947,,GET,56,0,0,0.00,1,115630080,51.16
2026-08-27T15:30:46.6396750Z,twp-reverse-http1-to-h2c,dotnet-httpclient,32,8.002,191569,0,23940.6,0.0000,1.23,3.28,40.31,1,nginx version: nginx/1.31.4,,1.1:191569,,GET,56,0,0,0.00,1,139014144,50.33
2026-08-27T15:30:56.6695987Z,twp-reverse-http1-to-h2c,dotnet-httpclient,64,8.001,215752,0,26965.5,0.0000,2.15,5.62,79.05,1,nginx version: nginx/1.31.4,,1.1:215752,,GET,56,0,0,0.00,1,145014784,50.00
2026-08-27T15:31:07.2424838Z,yarp-reverse-http1-to-h2c,dotnet-httpclient,8,8.003,100076,0,12505.4,0.0000,0.55,1.75,14.31,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:100076,,GET,56,0,0,0.00,1,120242176,56.40
2026-08-27T15:31:17.2586758Z,yarp-reverse-http1-to-h2c,dotnet-httpclient,16,8.002,152860,0,19103.0,0.0000,0.79,2.03,21.88,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:152860,,GET,56,0,0,0.00,1,123285504,49.31
2026-08-27T15:31:27.2820951Z,yarp-reverse-http1-to-h2c,dotnet-httpclient,32,8.004,178181,0,22260.1,0.0000,1.35,3.24,32.84,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:178181,,GET,56,0,0,0.00,1,133189632,48.92
2026-08-27T15:31:37.3117287Z,yarp-reverse-http1-to-h2c,dotnet-httpclient,64,8.004,198018,0,24739.2,0.0000,2.41,5.60,72.62,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:198018,,GET,56,0,0,0.00,1,151642112,49.18
2026-08-27T15:31:47.8658349Z,twp-reverse-http11-to-http2,dotnet-httpclient,8,8.001,100969,0,12620.1,0.0000,0.56,1.74,29.24,1,nginx version: nginx/1.31.4,,1.1:100969,,GET,56,0,0,0.00,1,87945216,49.86
