timestamp_utc,arm,generator,concurrency,duration_s,ok,errors,rps,error_rate_pct,p50_ms,p99_ms,max_ms,meets_slo,nginx_version,yarp_version,http_versions,max_cached_connections,method,response_bytes,request_bytes,delay_ms,loss_percent,keepalive,proxy_rss_peak_bytes,proxy_cpu_avg_pct
2026-08-27T16:15:05.7961144Z,twp-mitm-full-http1-plain-to-h2c,dotnet-httpclient,64,8.014,323916,0,40418.8,0.0000,1.50,2.87,32.68,1,nginx version: nginx/1.31.3,,1.1:323916,,GET,56,0,0,0.00,1,124203008,48.87
2026-08-27T16:15:16.2853507Z,twp-mitm-full-http1-plain-to-http2,dotnet-httpclient,8,8.001,125506,0,15686.8,0.0000,0.43,1.31,37.49,1,nginx version: nginx/1.31.3,,1.1:125506,,GET,56,0,0,0.00,1,76132352,50.76
2026-08-27T16:15:26.3029590Z,twp-mitm-full-http1-plain-to-http2,dotnet-httpclient,16,8.000,184273,0,23033.2,0.0000,0.63,1.56,40.89,1,nginx version: nginx/1.31.3,,1.1:184273,,GET,56,0,0,0.00,1,92737536,52.51
2026-08-27T16:15:36.3353547Z,twp-mitm-full-http1-plain-to-http2,dotnet-httpclient,32,8.010,246508,0,30774.0,0.0000,0.96,2.15,78.52,1,nginx version: nginx/1.31.3,,1.1:246508,,GET,56,0,0,0.00,1,114491392,49.65
2026-08-27T16:15:46.3892899Z,twp-mitm-full-http1-plain-to-http2,dotnet-httpclient,64,8.003,293567,0,36683.2,0.0000,1.62,3.28,149.34,1,nginx version: nginx/1.31.3,,1.1:293567,,GET,56,0,0,0.00,1,120594432,50.13
2026-08-27T16:15:56.7639324Z,twp-mitm-full-http1-plain-to-http3,dotnet-httpclient,8,8.011,86267,0,10768.9,0.0000,0.66,1.75,16.41,1,nginx version: nginx/1.31.3,,1.1:86267,,GET,56,0,0,0.00,1,80396288,52.86
2026-08-27T16:16:06.7816308Z,twp-mitm-full-http1-plain-to-http3,dotnet-httpclient,16,8.001,120022,0,15000.5,0.0000,1.00,2.27,17.59,1,nginx version: nginx/1.31.3,,1.1:120022,,GET,56,0,0,0.00,1,89944064,48.56
2026-08-27T16:16:16.8111773Z,twp-mitm-full-http1-plain-to-http3,dotnet-httpclient,32,8.012,146253,0,18253.4,0.0000,1.64,3.48,19.49,1,nginx version: nginx/1.31.3,,1.1:146253,,GET,56,0,0,0.00,1,94957568,49.91
2026-08-27T16:16:26.8503678Z,twp-mitm-full-http1-plain-to-http3,dotnet-httpclient,64,8.012,170234,0,21248.3,0.0000,2.81,6.24,19.99,1,nginx version: nginx/1.31.3,,1.1:170234,,GET,56,0,0,0.00,1,111247360,51.75
2026-08-27T16:16:37.3455717Z,twp-mitm-full-http1-tls,dotnet-httpclient,8,8.014,140393,0,17519.4,0.0000,0.41,1.29,18.77,1,nginx version: nginx/1.31.3,,1.1:140393,,GET,56,0,0,0.00,1,71970816,44.87
2026-08-27T16:16:47.3839783Z,twp-mitm-full-http1-tls,dotnet-httpclient,16,8.015,172424,0,21512.7,0.0000,0.69,1.70,35.66,1,nginx version: nginx/1.31.3,,1.1:172424,,GET,56,0,0,0.00,1,79532032,48.70
2026-08-27T16:16:57.4203991Z,twp-mitm-full-http1-tls,dotnet-httpclient,32,8.012,191789,0,23938.0,0.0000,1.24,2.70,41.37,1,nginx version: nginx/1.31.3,,1.1:191789,,GET,56,0,0,0.00,1,75550720,46.84
2026-08-27T16:17:07.4745260Z,twp-mitm-full-http1-tls,dotnet-httpclient,64,8.014,201521,0,25147.6,0.0000,2.36,4.56,58.43,1,nginx version: nginx/1.31.3,,1.1:201521,,GET,56,0,0,0.00,1,92069888,46.08
2026-08-27T16:17:18.0313369Z,twp-mitm-full-http1-tls-to-https,dotnet-httpclient,8,8.017,128718,0,16055.9,0.0000,0.44,1.37,15.39,1,nginx version: nginx/1.31.3,,1.1:128718,,GET,56,0,0,0.00,1,72773632,48.33
2026-08-27T16:17:28.0810650Z,twp-mitm-full-http1-tls-to-https,dotnet-httpclient,16,8.030,155999,0,19425.9,0.0000,0.76,2.01,20.43,1,nginx version: nginx/1.31.3,,1.1:155999,,GET,56,0,0,0.00,1,78266368,49.59
2026-08-27T16:17:38.1279649Z,twp-mitm-full-http1-tls-to-https,dotnet-httpclient,32,8.012,174581,0,21789.4,0.0000,1.36,2.88,49.77,1,nginx version: nginx/1.31.3,,1.1:174581,,GET,56,0,0,0.00,1,77553664,49.51
2026-08-27T16:17:48.2073009Z,twp-mitm-full-http1-tls-to-https,dotnet-httpclient,64,8.016,186447,0,23258.3,0.0000,2.57,4.82,85.76,1,nginx version: nginx/1.31.3,,1.1:186447,,GET,56,0,0,0.00,1,96350208,49.00
2026-08-27T16:17:58.6837704Z,twp-mitm-full-http1-to-h2c,dotnet-httpclient,8,8.000,123947,0,15492.9,0.0000,0.45,1.47,23.98,1,nginx version: nginx/1.31.3,,1.1:123947,,GET,56,0,0,0.00,1,77254656,50.44
2026-08-27T16:18:08.7270957Z,twp-mitm-full-http1-to-h2c,dotnet-httpclient,16,8.012,171305,0,21380.4,0.0000,0.70,1.75,30.94,1,nginx version: nginx/1.31.3,,1.1:171305,,GET,56,0,0,0.00,1,104468480,46.27
2026-08-27T16:18:18.7757174Z,twp-mitm-full-http1-to-h2c,dotnet-httpclient,32,8.013,219788,0,27429.8,0.0000,1.10,2.41,49.71,1,nginx version: nginx/1.31.3,,1.1:219788,,GET,56,0,0,0.00,1,107085824,49.50
2026-08-27T16:18:28.8489457Z,twp-mitm-full-http1-to-h2c,dotnet-httpclient,64,8.016,259868,0,32418.1,0.0000,1.87,3.68,85.99,1,nginx version: nginx/1.31.3,,1.1:259868,,GET,56,0,0,0.00,1,134574080,48.01
2026-08-27T16:18:39.3903478Z,twp-mitm-full-http11-to-http2,dotnet-httpclient,8,8.000,113893,0,14235.8,0.0000,0.48,1.50,47.00,1,nginx version: nginx/1.31.3,,1.1:113893,,GET,56,0,0,0.00,1,75907072,45.15
2026-08-27T16:18:49.4328879Z,twp-mitm-full-http11-to-http2,dotnet-httpclient,16,8.012,161218,0,20122.0,0.0000,0.73,1.73,57.98,1,nginx version: nginx/1.31.3,,1.1:161218,,GET,56,0,0,0.00,1,94285824,49.66
2026-08-27T16:18:59.4871318Z,twp-mitm-full-http11-to-http2,dotnet-httpclient,32,8.015,204724,0,25543.7,0.0000,1.17,2.55,119.56,1,nginx version: nginx/1.31.3,,1.1:204724,,GET,56,0,0,0.00,1,99540992,46.29
2026-08-27T16:19:09.5407696Z,twp-mitm-full-http11-to-http2,dotnet-httpclient,64,8.014,240285,0,29984.7,0.0000,1.99,3.96,213.66,1,nginx version: nginx/1.31.3,,1.1:240285,,GET,56,0,0,0.00,1,128786432,51.93
2026-08-27T16:19:19.9601031Z,twp-mitm-full-http1-to-http3,dotnet-httpclient,8,8.006,78430,0,9797.0,0.0000,0.74,1.85,27.45,1,nginx version: nginx/1.31.3,,1.1:78430,,GET,56,0,0,0.00,1,82554880,49.77
2026-08-27T16:19:29.9896711Z,twp-mitm-full-http1-to-http3,dotnet-httpclient,16,8.008,105945,0,13230.2,0.0000,1.13,2.51,25.46,1,nginx version: nginx/1.31.3,,1.1:105945,,GET,56,0,0,0.00,1,92233728,49.65
2026-08-27T16:19:40.0279175Z,twp-mitm-full-http1-to-http3,dotnet-httpclient,32,8.011,129650,0,16183.3,0.0000,1.87,3.79,45.15,1,nginx version: nginx/1.31.3,,1.1:129650,,GET,56,0,0,0.00,1,95965184,52.14
2026-08-27T16:19:50.0802836Z,twp-mitm-full-http1-to-http3,dotnet-httpclient,64,8.009,148527,0,18545.7,0.0000,3.22,6.62,78.53,1,nginx version: nginx/1.31.3,,1.1:148527,,GET,56,0,0,0.00,1,118886400,50.52
2026-08-27T16:20:00.4930177Z,twp-mitm-full-h2c-to-h1,dotnet-httpclient,8,8.014,175700,0,21924.5,0.0000,0.32,1.18,14.11,1,nginx version: nginx/1.31.3,,2.0:175700,,GET,56,0,0,0.00,1,80859136,49.76
2026-08-27T16:20:10.5252634Z,twp-mitm-full-h2c-to-h1,dotnet-httpclient,16,8.013,250959,0,31317.4,0.0000,0.47,1.25,6.82,1,nginx version: nginx/1.31.3,,2.0:250959,,GET,56,0,0,0.00,1,70139904,50.47
2026-08-27T16:20:20.5618408Z,twp-mitm-full-h2c-to-h1,dotnet-httpclient,32,7.999,293461,0,36688.9,0.0000,0.80,1.81,19.04,1,nginx version: nginx/1.31.3,,2.0:293461,,GET,56,0,0,0.00,1,80142336,49.07
2026-08-27T16:20:30.5993157Z,twp-mitm-full-h2c-to-h1,dotnet-httpclient,64,8.000,320564,0,40069.8,0.0000,1.47,2.97,23.00,1,nginx version: nginx/1.31.3,,2.0:320564,,GET,56,0,0,0.00,1,95408128,54.75
2026-08-27T16:20:41.0781375Z,twp-mitm-full-h2c-to-https,dotnet-httpclient,8,8.001,143134,0,17888.8,0.0000,0.38,1.21,5.72,1,nginx version: nginx/1.31.3,,2.0:143134,,GET,56,0,0,0.00,1,85217280,54.80
2026-08-27T16:20:51.0995960Z,twp-mitm-full-h2c-to-https,dotnet-httpclient,16,8.000,214591,0,26825.1,0.0000,0.55,1.40,3.67,1,nginx version: nginx/1.31.3,,2.0:214591,,GET,56,0,0,0.00,1,80424960,52.04
2026-08-27T16:21:01.1415377Z,twp-mitm-full-h2c-to-https,dotnet-httpclient,32,8.008,252376,0,31516.8,0.0000,0.94,1.98,24.99,1,nginx version: nginx/1.31.3,,2.0:252376,,GET,56,0,0,0.00,1,86597632,51.54
2026-08-27T16:21:11.1866165Z,twp-mitm-full-h2c-to-https,dotnet-httpclient,64,8.011,278280,0,34735.3,0.0000,1.71,3.23,24.44,1,nginx version: nginx/1.31.3,,2.0:278280,,GET,56,0,0,0.00,1,105263104,52.38
2026-08-27T16:21:21.6061148Z,twp-mitm-full-h2c-to-h2c,dotnet-httpclient,8,8.012,228402,0,28508.5,0.0000,0.25,0.84,7.45,1,nginx version: nginx/1.31.3,,2.0:228402,,GET,56,0,0,0.00,1,72790016,43.38
2026-08-27T16:21:31.6632824Z,twp-mitm-full-h2c-to-h2c,dotnet-httpclient,16,8.013,369346,0,46092.7,0.0000,0.32,0.88,2.80,1,nginx version: nginx/1.31.3,,2.0:369346,,GET,56,0,0,0.00,1,63451136,47.82
2026-08-27T16:21:41.7207018Z,twp-mitm-full-h2c-to-h2c,dotnet-httpclient,32,8.015,500651,0,62461.1,0.0000,0.48,1.25,3.06,1,nginx version: nginx/1.31.3,,2.0:500651,,GET,56,0,0,0.00,1,64966656,47.49
2026-08-27T16:21:51.7903049Z,twp-mitm-full-h2c-to-h2c,dotnet-httpclient,64,8.014,590754,0,73716.7,0.0000,0.80,1.77,28.57,1,nginx version: nginx/1.31.3,,2.0:590754,,GET,56,0,0,0.00,1,69926912,51.03
2026-08-27T16:22:02.2960231Z,twp-mitm-full-h2c,dotnet-httpclient,8,8.010,192192,0,23994.0,0.0000,0.29,0.92,13.07,1,nginx version: nginx/1.31.3,,2.0:192192,,GET,56,0,0,0.00,1,77631488,41.35
2026-08-27T16:22:12.3312116Z,twp-mitm-full-h2c,dotnet-httpclient,16,8.009,313590,0,39152.7,0.0000,0.38,1.04,16.40,1,nginx version: nginx/1.31.3,,2.0:313590,,GET,56,0,0,0.00,1,69685248,42.04
2026-08-27T16:22:22.3767659Z,twp-mitm-full-h2c,dotnet-httpclient,32,8.002,431691,0,53945.0,0.0000,0.55,1.33,10.10,1,nginx version: nginx/1.31.3,,2.0:431691,,GET,56,0,0,0.00,1,87412736,45.40
2026-08-27T16:22:32.4463601Z,twp-mitm-full-h2c,dotnet-httpclient,64,8.014,515890,0,64370.8,0.0000,0.92,2.01,31.79,1,nginx version: nginx/1.31.3,,2.0:515890,,GET,56,0,0,0.00,1,91750400,46.64
2026-08-27T16:22:42.7949728Z,twp-mitm-full-h2c-to-h3,dotnet-httpclient,8,8.013,95299,0,11893.2,0.0000,0.60,1.65,15.86,1,nginx version: nginx/1.31.3,,2.0:95299,,GET,56,0,0,0.00,1,89821184,52.84
2026-08-27T16:22:52.8304264Z,twp-mitm-full-h2c-to-h3,dotnet-httpclient,16,8.014,152070,0,18976.2,0.0000,0.79,1.85,17.50,1,nginx version: nginx/1.31.3,,2.0:152070,,GET,56,0,0,0.00,1,84738048,49.98
2026-08-27T16:23:02.8526719Z,twp-mitm-full-h2c-to-h3,dotnet-httpclient,32,8.003,206647,0,25822.3,0.0000,1.18,2.39,15.17,1,nginx version: nginx/1.31.3,,2.0:206647,,GET,56,0,0,0.00,1,105574400,52.65
2026-08-27T16:23:12.9005919Z,twp-mitm-full-h2c-to-h3,dotnet-httpclient,64,8.015,256978,0,32064.0,0.0000,1.89,3.66,27.02,1,nginx version: nginx/1.31.3,,2.0:256978,,GET,56,0,0,0.00,1,142360576,54.44
2026-08-27T16:23:23.3567456Z,twp-mitm-full-http2-cleartext,dotnet-httpclient,8,8.002,158189,0,19769.0,0.0000,0.36,1.03,13.82,1,nginx version: nginx/1.31.3,,2.0:158189,,GET,56,0,0,0.00,1,85811200,51.32
2026-08-27T16:23:33.3874067Z,twp-mitm-full-http2-cleartext,dotnet-httpclient,16,8.012,236491,0,29517.3,0.0000,0.50,1.30,6.04,1,nginx version: nginx/1.31.3,,2.0:236491,,GET,56,0,0,0.00,1,86691840,49.60
2026-08-27T16:23:43.4226130Z,twp-mitm-full-http2-cleartext,dotnet-httpclient,32,8.001,283208,0,35397.1,0.0000,0.83,1.85,11.03,1,nginx version: nginx/1.31.3,,2.0:283208,,GET,56,0,0,0.00,1,90116096,53.43
2026-08-27T16:23:53.4726183Z,twp-mitm-full-http2-cleartext,dotnet-httpclient,64,8.014,310528,0,38746.2,0.0000,1.53,3.07,14.47,1,nginx version: nginx/1.31.3,,2.0:310528,,GET,56,0,0,0.00,1,101556224,53.43
2026-08-27T16:24:03.9984447Z,twp-mitm-full-http2-to-http1,dotnet-httpclient,8,8.010,141017,0,17604.2,0.0000,0.40,1.19,11.02,1,nginx version: nginx/1.31.3,,2.0:141017,,GET,56,0,0,0.00,1,86306816,48.82
2026-08-27T16:24:14.0158896Z,twp-mitm-full-http2-to-http1,dotnet-httpclient,16,7.999,208006,0,26003.5,0.0000,0.57,1.41,5.98,1,nginx version: nginx/1.31.3,,2.0:208006,,GET,56,0,0,0.00,1,80904192,51.61
2026-08-27T16:24:24.0498147Z,twp-mitm-full-http2-to-http1,dotnet-httpclient,32,8.014,248329,0,30988.3,0.0000,0.96,2.05,31.67,1,nginx version: nginx/1.31.3,,2.0:248329,,GET,56,0,0,0.00,1,94289920,51.40
2026-08-27T16:24:34.1026495Z,twp-mitm-full-http2-to-http1,dotnet-httpclient,64,8.017,271944,0,33921.6,0.0000,1.76,3.37,8.39,1,nginx version: nginx/1.31.3,,2.0:271944,,GET,56,0,0,0.00,1,106135552,52.11
2026-08-27T16:24:44.5055599Z,twp-mitm-full-http2-to-h2c,dotnet-httpclient,8,8.001,201336,0,25162.5,0.0000,0.28,0.94,12.43,1,nginx version: nginx/1.31.3,,2.0:201336,,GET,56,0,0,0.00,1,86728704,42.84
2026-08-27T16:24:54.5483160Z,twp-mitm-full-http2-to-h2c,dotnet-httpclient,16,8.002,340077,0,42499.6,0.0000,0.35,0.95,7.39,1,nginx version: nginx/1.31.3,,2.0:340077,,GET,56,0,0,0.00,1,80740352,43.63
2026-08-27T16:25:04.5993380Z,twp-mitm-full-http2-to-h2c,dotnet-httpclient,32,8.010,460646,0,57507.3,0.0000,0.52,1.30,34.62,1,nginx version: nginx/1.31.3,,2.0:460646,,GET,56,0,0,0.00,1,92925952,45.66
2026-08-27T16:25:14.6697913Z,twp-mitm-full-http2-to-h2c,dotnet-httpclient,64,8.015,565896,0,70603.8,0.0000,0.84,1.74,32.19,1,nginx version: nginx/1.31.3,,2.0:565896,,GET,56,0,0,0.00,1,94883840,45.49
2026-08-27T16:25:25.1619284Z,twp-mitm-full-http2,dotnet-httpclient,8,8.014,178573,0,22281.5,0.0000,0.31,0.99,19.07,1,nginx version: nginx/1.31.3,,2.0:178573,,GET,56,0,0,0.00,1,87212032,41.76
2026-08-27T16:25:35.2017097Z,twp-mitm-full-http2,dotnet-httpclient,16,8.013,302896,0,37798.4,0.0000,0.40,1.01,19.31,1,nginx version: nginx/1.31.3,,2.0:302896,,GET,56,0,0,0.00,1,80818176,43.71
2026-08-27T16:25:45.2585357Z,twp-mitm-full-http2,dotnet-httpclient,32,8.013,413800,0,51639.0,0.0000,0.58,1.34,12.30,1,nginx version: nginx/1.31.3,,2.0:413800,,GET,56,0,0,0.00,1,83980288,45.50
2026-08-27T16:25:55.3104565Z,twp-mitm-full-http2,dotnet-httpclient,64,8.012,511566,0,63848.9,0.0000,0.95,1.96,13.55,1,nginx version: nginx/1.31.3,,2.0:511566,,GET,56,0,0,0.00,1,96149504,47.41
2026-08-27T16:26:05.6585669Z,twp-mitm-full-http2-to-http3,dotnet-httpclient,8,8.015,83877,0,10465.4,0.0000,0.66,2.01,14.83,1,nginx version: nginx/1.31.3,,2.0:83877,,GET,56,0,0,0.00,1,102060032,54.22
2026-08-27T16:26:15.6962374Z,twp-mitm-full-http2-to-http3,dotnet-httpclient,16,8.015,146554,0,18284.9,0.0000,0.83,1.68,16.49,1,nginx version: nginx/1.31.3,,2.0:146554,,GET,56,0,0,0.00,1,92753920,51.44
2026-08-27T16:26:25.7165641Z,twp-mitm-full-http2-to-http3,dotnet-httpclient,32,8.003,197880,0,24726.3,0.0000,1.23,2.46,16.25,1,nginx version: nginx/1.31.3,,2.0:197880,,GET,56,0,0,0.00,1,109985792,52.11
2026-08-27T16:26:35.7565141Z,twp-mitm-full-http2-to-http3,dotnet-httpclient,64,8.002,249789,0,31214.9,0.0000,1.93,4.07,22.66,1,nginx version: nginx/1.31.3,,2.0:249789,,GET,56,0,0,0.00,1,145575936,54.04
2026-08-27T16:26:46.2187538Z,twp-mitm-full-http3-cleartext,dotnet-httpclient,8,8.002,85194,0,10646.9,0.0000,0.65,2.09,17.13,1,nginx version: nginx/1.31.3,,3.0:85194,,GET,56,0,0,0.00,1,85659648,50.19
2026-08-27T16:26:56.2544973Z,twp-mitm-full-http3-cleartext,dotnet-httpclient,16,8.018,121640,0,15171.0,0.0000,0.98,2.19,16.56,1,nginx version: nginx/1.31.3,,3.0:121640,,GET,56,0,0,0.00,1,85504000,47.21
2026-08-27T16:27:06.2959116Z,twp-mitm-full-http3-cleartext,dotnet-httpclient,32,8.010,135931,0,16970.2,0.0000,1.76,3.88,17.54,1,nginx version: nginx/1.31.3,,3.0:135931,,GET,56,0,0,0.00,1,97300480,42.70
2026-08-27T16:27:16.3403915Z,twp-mitm-full-http3-cleartext,dotnet-httpclient,64,8.011,146369,0,18270.9,0.0000,3.35,6.77,19.26,1,nginx version: nginx/1.31.3,,3.0:146369,,GET,56,0,0,0.00,1,113123328,44.54
2026-08-27T16:27:26.9004981Z,twp-mitm-full-http3-to-http1,dotnet-httpclient,8,8.015,72490,0,9044.1,0.0000,0.75,2.39,15.09,1,nginx version: nginx/1.31.3,,3.0:72490,,GET,56,0,0,0.00,1,89919488,51.47
2026-08-27T16:27:36.9251884Z,twp-mitm-full-http3-to-http1,dotnet-httpclient,16,8.004,108288,0,13529.8,0.0000,1.09,2.42,16.32,1,nginx version: nginx/1.31.3,,3.0:108288,,GET,56,0,0,0.00,1,87154688,46.38
2026-08-27T16:27:46.9497738Z,twp-mitm-full-http3-to-http1,dotnet-httpclient,32,8.010,122369,0,15277.8,0.0000,1.97,4.11,19.03,1,nginx version: nginx/1.31.3,,3.0:122369,,GET,56,0,0,0.00,1,98525184,45.50
2026-08-27T16:27:56.9848769Z,twp-mitm-full-http3-to-http1,dotnet-httpclient,64,8.018,132260,0,16496.4,0.0000,3.72,7.48,19.53,1,nginx version: nginx/1.31.3,,3.0:132260,,GET,56,0,0,0.00,1,129011712,46.51
2026-08-27T16:28:07.4795669Z,twp-mitm-full-http3-to-h2c,dotnet-httpclient,8,8.012,85539,0,10676.0,0.0000,0.59,2.29,14.73,1,nginx version: nginx/1.31.3,,3.0:85539,,GET,56,0,0,0.00,1,88174592,53.18
2026-08-27T16:28:17.5160681Z,twp-mitm-full-http3-to-h2c,dotnet-httpclient,16,8.011,139949,0,17469.2,0.0000,0.84,1.87,14.71,1,nginx version: nginx/1.31.3,,3.0:139949,,GET,56,0,0,0.00,1,90914816,48.59
2026-08-27T16:28:27.5492881Z,twp-mitm-full-http3-to-h2c,dotnet-httpclient,32,8.016,168964,0,21079.0,0.0000,1.39,2.99,18.33,1,nginx version: nginx/1.31.3,,3.0:168964,,GET,56,0,0,0.00,1,111357952,48.20
2026-08-27T16:28:37.5881903Z,twp-mitm-full-http3-to-h2c,dotnet-httpclient,64,8.016,212652,0,26528.9,0.0000,2.15,4.96,18.11,1,nginx version: nginx/1.31.3,,3.0:212652,,GET,56,0,0,0.00,1,128724992,50.01
2026-08-27T16:28:48.1391031Z,twp-mitm-full-http3-to-http2,dotnet-httpclient,8,8.015,82497,0,10292.7,0.0000,0.61,2.38,19.83,1,nginx version: nginx/1.31.3,,3.0:82497,,GET,56,0,0,0.00,1,95756288,51.44
2026-08-27T16:28:58.1588308Z,twp-mitm-full-http3-to-http2,dotnet-httpclient,16,8.008,131450,0,16415.0,0.0000,0.91,1.95,16.09,1,nginx version: nginx/1.31.3,,3.0:131450,,GET,56,0,0,0.00,1,104325120,47.73
2026-08-27T16:29:08.1750711Z,twp-mitm-full-http3-to-http2,dotnet-httpclient,32,8.002,156877,0,19605.4,0.0000,1.51,3.15,16.56,1,nginx version: nginx/1.31.3,,3.0:156877,,GET,56,0,0,0.00,1,112959488,46.26
2026-08-27T16:29:18.2223972Z,twp-mitm-full-http3-to-http2,dotnet-httpclient,64,8.014,204246,0,25485.6,0.0000,2.28,4.68,19.87,1,nginx version: nginx/1.31.3,,3.0:204246,,GET,56,0,0,0.00,1,146583552,53.29
2026-08-27T16:29:28.6543063Z,twp-mitm-full-http3,dotnet-httpclient,8,8.004,55000,0,6871.2,0.0000,1.05,2.61,20.41,1,nginx version: nginx/1.31.3,,3.0:55000,,GET,56,0,0,0.00,1,87289856,48.55
2026-08-27T16:29:38.6759961Z,twp-mitm-full-http3,dotnet-httpclient,16,8.003,103005,0,12870.6,0.0000,1.16,2.44,18.15,1,nginx version: nginx/1.31.3,,3.0:103005,,GET,56,0,0,0.00,1,91316224,45.10
2026-08-27T16:29:48.7013340Z,twp-mitm-full-http3,dotnet-httpclient,32,8.014,101370,0,12648.6,0.0000,2.35,5.02,20.79,1,nginx version: nginx/1.31.3,,3.0:101370,,GET,56,0,0,0.00,1,106295296,50.43
2026-08-27T16:29:58.7259355Z,twp-mitm-full-http3,dotnet-httpclient,64,8.004,124005,0,15493.2,0.0000,3.90,8.52,23.50,1,nginx version: nginx/1.31.3,,3.0:124005,,GET,56,0,0,0.00,1,126943232,51.41
2026-08-27T16:30:09.2051493Z,twp-mitm-full-https-connect,dotnet-httpclient,8,8.011,100013,0,12484.4,0.0000,0.54,1.76,41.90,1,nginx version: nginx/1.31.3,,1.1:100013,,GET,56,0,0,0.00,1,85811200,54.01
2026-08-27T16:30:19.2389311Z,twp-mitm-full-https-connect,dotnet-httpclient,16,8.012,136279,0,17008.3,0.0000,0.89,1.86,28.04,1,nginx version: nginx/1.31.3,,1.1:136279,,GET,56,0,0,0.00,1,92717056,52.83
2026-08-27T16:30:29.2745668Z,twp-mitm-full-https-connect,dotnet-httpclient,32,8.004,149937,0,18732.0,0.0000,1.60,3.02,61.42,1,nginx version: nginx/1.31.3,,1.1:149937,,GET,56,0,0,0.00,1,91852800,50.98
2026-08-27T16:30:39.3340895Z,twp-mitm-full-https-connect,dotnet-httpclient,64,8.018,158634,0,19785.8,0.0000,3.03,5.18,85.76,1,nginx version: nginx/1.31.3,,1.1:158634,,GET,56,0,0,0.00,1,114139136,52.08
2026-08-27T16:30:49.7225902Z,twp-reverse-http1,dotnet-httpclient,8,8.011,175956,0,21965.3,0.0000,0.34,1.06,6.39,1,nginx version: nginx/1.31.3,,1.1:175956,,GET,56,0,0,0.00,1,63713280,47.41
2026-08-27T16:30:59.7415356Z,twp-reverse-http1,dotnet-httpclient,16,8.001,214071,0,26755.8,0.0000,0.56,1.38,17.14,1,nginx version: nginx/1.31.3,,1.1:214071,,GET,56,0,0,0.00,1,66367488,48.72
2026-08-27T16:31:09.7947817Z,twp-reverse-http1,dotnet-httpclient,32,8.015,242667,0,30275.1,0.0000,0.98,2.11,12.08,1,nginx version: nginx/1.31.3,,1.1:242667,,GET,56,0,0,0.00,1,63877120,47.66
2026-08-27T16:31:19.8382606Z,twp-reverse-http1,dotnet-httpclient,64,8.016,262606,0,32758.2,0.0000,1.83,3.50,12.07,1,nginx version: nginx/1.31.3,,1.1:262606,,GET,56,0,0,0.00,1,79310848,46.63
2026-08-27T16:31:30.4028163Z,yarp-reverse-http1,dotnet-httpclient,8,8.015,142425,0,17769.9,0.0000,0.38,1.13,7.33,1,nginx version: nginx/1.31.3,YARP 2.3.0,1.1:142425,,GET,56,0,0,0.00,1,80478208,55.65
2026-08-27T16:31:40.4311630Z,yarp-reverse-http1,dotnet-httpclient,16,8.010,189061,0,23601.7,0.0000,0.65,1.54,5.14,1,nginx version: nginx/1.31.3,YARP 2.3.0,1.1:189061,,GET,56,0,0,0.00,1,76668928,50.15
2026-08-27T16:31:50.4654016Z,yarp-reverse-http1,dotnet-httpclient,32,8.013,210009,0,26208.6,0.0000,1.17,2.28,10.98,1,nginx version: nginx/1.31.3,YARP 2.3.0,1.1:210009,,GET,56,0,0,0.00,1,84729856,47.86
2026-08-27T16:32:00.5226097Z,yarp-reverse-http1,dotnet-httpclient,64,8.020,220701,0,27519.7,0.0000,2.23,3.92,20.12,1,nginx version: nginx/1.31.3,YARP 2.3.0,1.1:220701,,GET,56,0,0,0.00,1,91209728,49.93
2026-08-27T16:32:11.0536883Z,nginx-reverse-http1,dotnet-httpclient,8,8.010,149561,0,18670.9,0.0000,0.39,0.78,2.93,1,nginx version: nginx/1.31.3,,1.1:149561,,GET,56,0,0,0.00,1,126636032,24.97
2026-08-27T16:32:21.0784473Z,nginx-reverse-http1,dotnet-httpclient,16,8.010,155701,0,19438.5,0.0000,0.79,1.42,6.48,1,nginx version: nginx/1.31.3,,1.1:155701,,GET,56,0,0,0.00,1,126812160,24.83
2026-08-27T16:32:31.1067098Z,nginx-reverse-http1,dotnet-httpclient,32,8.012,157251,0,19627.9,0.0000,1.60,2.49,16.48,1,nginx version: nginx/1.31.3,,1.1:157251,,GET,56,0,0,0.00,1,126742528,24.84
2026-08-27T16:32:41.1362602Z,nginx-reverse-http1,dotnet-httpclient,64,8.012,159982,0,19968.6,0.0000,3.17,4.43,47.46,1,nginx version: nginx/1.31.3,,1.1:159982,,GET,56,0,0,0.00,1,126234624,24.89
2026-08-27T16:32:51.6254945Z,twp-reverse-http1-to-https,dotnet-httpclient,8,8.015,139936,0,17459.1,0.0000,0.41,1.16,10.45,1,nginx version: nginx/1.31.3,,1.1:139936,,GET,56,0,0,0.00,1,75759616,49.61
2026-08-27T16:33:01.6613416Z,twp-reverse-http1-to-https,dotnet-httpclient,16,8.013,180849,0,22568.5,0.0000,0.67,1.60,12.40,1,nginx version: nginx/1.31.3,,1.1:180849,,GET,56,0,0,0.00,1,78925824,48.96
2026-08-27T16:33:11.7142540Z,twp-reverse-http1-to-https,dotnet-httpclient,32,8.016,205435,0,25628.1,0.0000,1.18,2.47,13.57,1,nginx version: nginx/1.31.3,,1.1:205435,,GET,56,0,0,0.00,1,79523840,46.88
